series,cagr,max_drawdown,sharpe,calmar,turnover,trade_count,average_holding_days,worst_year,target_change_count,annualized_target_change_count
S27A_200_60,0.0778665897002686,-0.12503389620032823,1.0150327702217914,0.6227638429783187,23.693984973656356,503.0,459.8111332007952,-0.051673075184175965,171.0,12.001873558800922
S2_V2B_FIXED_SLEEVE,0.06164606195497546,-0.2618132583623375,0.6279020894916558,0.2354581366145337,25.50119047619047,379.0,292.7282321899736,-0.1640949936135515,103.0,7.229198693312836
S30_REFERENCE_V1,0.0992493998573333,-0.1503811407130205,1.1138964035445735,0.6599856829569853,1.0,27.0,2729.0,-0.054688869092639,13.0,1.0297657774886142
