execution_date,510300.SS,510500.SS,513500.SS,513100.SS,159920.SZ,513520.SS,513030.SS,518880.SS,159980.SZ,511010.SS,511260.SS,511880.SS
2019-11-01,0.11194853598724826,0.0,0.12307612892329631,0.10047651109851621,0.0,0.0,0.13774610297273834,0.0823082765737564,0.0,0.4444444444444444,0.0,0.0
2019-12-02,0.09862598058000886,0.0,0.1367846260150248,0.11155723704075866,0.0,0.0,0.11413033412275402,0.09445737779700925,0.0,0.4444444444444444,0.0,0.0
2020-01-02,0.10703992074726768,0.08786722582673959,0.1305427584022877,0.11931973244978986,0.09250911817872469,0.0,0.12292962414111458,0.11756939803185365,0.0,0.2222222222222222,0.0,0.0
2020-02-03,0.10639035113889074,0.08869268213861614,0.1340805195474608,0.11235264837026265,0.10021582368681305,0.0,0.1312021298349737,0.10484362306076082,0.0,0.2222222222222222,0.0,0.0
2020-03-02,0.10262931138437291,0.0895318215806422,0.12801465515975238,0.07676864501533505,0.0,0.0,0.0,0.15861112241545308,0.0,0.4444444444444444,0.0,0.0
2020-04-01,0.0,0.0,0.0,0.07800997885523035,0.0,0.0,0.0,0.14421224336699184,0.0,0.7777777777777778,0.0,0.0
2020-05-06,0.13100119984436642,0.10990286521132604,0.0,0.06994318296602703,0.0,0.0,0.0,0.13359719642272494,0.0,0.5555555555555556,0.0,0.0
2020-06-01,0.0,0.13768844591469398,0.09896609372574729,0.08525623148738345,0.0,0.09180800875236361,0.0,0.1418367756753673,0.0,0.4444444444444444,0.0,0.0
2020-07-01,0.16277072777709276,0.1269648578830965,0.08352307854608722,0.09165281425702947,0.0,0.08826583735428813,0.0653658168847903,0.1592346450753934,0.0,0.2222222222222222,0.0,0.0
2020-08-03,0.08879737364793562,0.09420296724786255,0.10409665707112406,0.10966673196918336,0.0,0.11260356313260605,0.08340566708733321,0.18500481762173285,0.0,0.2222222222222222,0.0,0.0
2020-09-01,0.09202544660361292,0.09834128137979611,0.11723145270623658,0.09691556859801764,0.0,0.134919846482868,0.1103005513097466,0.12804363069749994,0.0,0.2222222222222222,0.0,0.0
2020-10-09,0.10400526159352098,0.0963451411552689,0.09003106869068679,0.05638873636345574,0.0,0.18738116310285263,0.12898287664134556,0.11464353023064713,0.0,0.2222222222222222,0.0,0.0
2020-11-02,0.1059811751463385,0.09917190425832959,0.0,0.044601010918587994,0.0,0.17251187484922817,0.0,0.09440324029341428,0.14999746120076812,0.33333333333333337,0.0,0.0
2020-12-01,0.11650038139922446,0.11071336022619757,0.07092078205041556,0.04653614783940166,0.14385528560900251,0.15573454730621067,0.10493082823250487,0.0,0.13969755622593158,0.11111111111111116,0.0,0.0
2021-01-04,0.10729137062381579,0.09931883647290647,0.11264433148006663,0.07833682850119211,0.1365833191458793,0.12905212938909646,0.10630913187297729,0.0,0.11935294140295476,0.11111111111111116,0.0,0.0
2021-02-01,0.0974440371569029,0.11305720647409319,0.14034710413696125,0.09267750807763579,0.12371307490693498,0.10479447952186698,0.10680473420987543,0.0,0.11005074440461833,0.11111111111111116,0.0,0.0
2021-03-01,0.09445078420585418,0.11886519573029859,0.1452454006249072,0.10515812601569793,0.10762550811569332,0.10435653721250798,0.12129511391715363,0.0,0.09189222306677604,0.11111111111111116,0.0,0.0
2021-04-01,0.09016234183654315,0.0,0.1449594073552026,0.10136294524691973,0.10695086819463402,0.11274807038671386,0.12402087696579175,0.0,0.09757326779197274,0.2222222222222222,0.0,0.0
2021-05-06,0.09037303054372145,0.12284292841491132,0.15101243923423924,0.09820989241893868,0.10574600712093397,0.10969683759335822,0.12316826783938371,0.0,0.08783948572340228,0.11111111111111116,0.0,0.0
