execution_date,510300.SS,510500.SS,513500.SS,513100.SS,159920.SZ,513520.SS,513030.SS,518880.SS,159980.SZ,511010.SS,511260.SS,511880.SS
2017-10-09,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2017-11-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2017-12-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2018-01-02,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2018-02-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2018-03-01,0.20445237421626627,0.0,0.20445237421626627,0.0,0.0,0.0,0.0,0.20445237421626627,0.0,0.3866428773512012,0.0,0.0
2018-04-02,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2018-05-02,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2018-06-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2018-07-02,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2018-08-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2018-09-03,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2018-10-08,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2018-11-01,0.19612255871264608,0.0,0.19612255871264608,0.0,0.0,0.0,0.0,0.19612255871264608,0.0,0.4116323238620617,0.0,0.0
2018-12-03,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2019-01-02,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2019-02-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2019-03-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2019-04-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2019-05-06,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2019-06-03,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2019-07-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2019-08-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2019-09-02,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2019-10-08,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2019-11-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2019-12-02,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2020-01-02,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2020-02-03,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2020-03-02,0.20207013051903486,0.0,0.20207013051903486,0.0,0.0,0.0,0.0,0.20207013051903486,0.0,0.39378960844289546,0.0,0.0
2020-04-01,0.10640808220753382,0.0,0.10640808220753382,0.0,0.0,0.0,0.0,0.10640808220753382,0.0,0.6807757533773985,0.0,0.0
2020-05-06,0.21789606115120191,0.0,0.21789606115120191,0.0,0.0,0.0,0.0,0.21789606115120191,0.0,0.34631181654639426,0.0,0.0
2020-06-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2020-07-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2020-08-03,0.19903990644733735,0.0,0.19903990644733735,0.0,0.0,0.0,0.0,0.19903990644733735,0.0,0.402880280657988,0.0,0.0
2020-09-01,0.20582449287814764,0.0,0.20582449287814764,0.0,0.0,0.0,0.0,0.20582449287814764,0.0,0.3825265213655571,0.0,0.0
2020-10-09,0.18084720723367498,0.0,0.18084720723367498,0.0,0.0,0.0,0.0,0.18084720723367498,0.0,0.45745837829897507,0.0,0.0
2020-11-02,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2020-12-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2021-01-04,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2021-02-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2021-03-01,0.2162907902040352,0.0,0.2162907902040352,0.0,0.0,0.0,0.0,0.2162907902040352,0.0,0.35112762938789444,0.0,0.0
2021-04-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2021-05-06,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2021-06-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2021-07-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2021-08-02,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2021-09-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2021-10-08,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2021-11-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2021-12-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2022-01-04,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2022-02-07,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2022-03-01,0.23675100254987788,0.0,0.23675100254987788,0.0,0.0,0.0,0.0,0.23675100254987788,0.0,0.2897469923503664,0.0,0.0
2022-04-01,0.20409268105487935,0.0,0.20409268105487935,0.0,0.0,0.0,0.0,0.20409268105487935,0.0,0.3877219568353619,0.0,0.0
2022-05-05,0.2308736561151768,0.0,0.2308736561151768,0.0,0.0,0.0,0.0,0.2308736561151768,0.0,0.3073790316544696,0.0,0.0
2022-06-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2022-07-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2022-08-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2022-09-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2022-10-10,0.2473127132252314,0.0,0.2473127132252314,0.0,0.0,0.0,0.0,0.2473127132252314,0.0,0.2580618603243058,0.0,0.0
2022-11-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2022-12-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2023-01-03,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2023-02-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2023-03-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2023-04-03,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2023-05-04,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2023-06-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2023-07-03,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2023-08-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2023-09-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2023-10-09,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2023-11-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2023-12-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2024-01-02,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2024-02-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2024-03-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2024-04-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2024-05-06,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2024-06-03,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2024-07-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2024-08-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2024-09-02,0.23587326824884008,0.0,0.23587326824884008,0.0,0.0,0.0,0.0,0.23587326824884008,0.0,0.29238019525347975,0.0,0.0
2024-10-08,0.22540927780751133,0.0,0.22540927780751133,0.0,0.0,0.0,0.0,0.22540927780751133,0.0,0.323772166577466,0.0,0.0
2024-11-01,0.19055620404064755,0.0,0.19055620404064755,0.0,0.0,0.0,0.0,0.19055620404064755,0.0,0.42833138787805736,0.0,0.0
2024-12-02,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2025-01-02,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2025-02-05,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2025-03-03,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2025-04-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2025-05-06,0.10955339092970624,0.0,0.10955339092970624,0.0,0.0,0.0,0.0,0.10955339092970624,0.0,0.6713398272108814,0.0,0.0
2025-06-03,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2025-07-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2025-08-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2025-09-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2025-10-09,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2025-11-03,0.20881803972886204,0.0,0.20881803972886204,0.0,0.0,0.0,0.0,0.20881803972886204,0.0,0.3735458808134139,0.0,0.0
2025-12-01,0.22630263502151043,0.0,0.22630263502151043,0.0,0.0,0.0,0.0,0.22630263502151043,0.0,0.3210920949354687,0.0,0.0
2026-01-05,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2026-02-02,0.21625912248745469,0.0,0.21625912248745469,0.0,0.0,0.0,0.0,0.21625912248745469,0.0,0.35122263253763597,0.0,0.0
2026-03-02,0.11586605629258043,0.0,0.11586605629258043,0.0,0.0,0.0,0.0,0.11586605629258043,0.0,0.6524018311222587,0.0,0.0
2026-04-01,0.12617888793083243,0.0,0.12617888793083243,0.0,0.0,0.0,0.0,0.12617888793083243,0.0,0.6214633362075027,0.0,0.0
2026-05-06,0.20853531971507833,0.0,0.20853531971507833,0.0,0.0,0.0,0.0,0.20853531971507833,0.0,0.374394040854765,0.0,0.0
2026-06-01,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2026-07-01,0.16930282010904357,0.0,0.16930282010904357,0.0,0.0,0.0,0.0,0.16930282010904357,0.0,0.4920915396728693,0.0,0.0
2026-08-03,0.1990506243163369,0.0,0.1990506243163369,0.0,0.0,0.0,0.0,0.1990506243163369,0.0,0.40284812705098927,0.0,0.0
