date,return
2015-12-31,0.03802433232440383
2016-12-31,0.08965504184805773
2017-12-31,0.06745274145725011
2018-12-31,-0.04112186825181041
2019-12-31,0.23891798004417453
2020-12-31,0.13187341582018686
2021-12-31,0.05236934990626385
2022-12-31,-0.054688869092639036
2023-12-31,0.09484929115711171
2024-12-31,0.21472826389473432
2025-12-31,0.22754531595185967
2026-12-31,0.032483673790882905
