cost_bps,series,cagr,max_drawdown,sharpe,calmar,turnover,trade_count,average_holding_days,worst_year,target_change_count,annualized_target_change_count
15,S27A,0.07786662498902919,-0.12503389642858154,1.0150332062366165,0.6227641240749947,23.693984973656356,503.0,459.8111332007952,-0.05167260161217724,171.0,12.001873558800922
30,S27A,0.07267009489967036,-0.12549019988414867,0.9527730453866121,0.5790898011698019,23.693984973656356,503.0,459.87077534791257,-0.05462312158141869,171.0,12.001873558800922
50,S27A,0.0658009905880601,-0.1260979707515315,0.8692384253034615,0.5218243417867288,23.693984973656356,503.0,459.3717693836978,-0.058527230160946964,171.0,12.001873558800922
