returns_window,series,cagr,max_drawdown,sharpe,calmar,turnover,trade_count,average_holding_days,worst_year,target_change_count,annualized_target_change_count,inverse_cagr,inverse_max_drawdown,inverse_sharpe,inverse_calmar,inverse_turnover,inverse_trade_count,inverse_average_holding_days,inverse_worst_year,inverse_target_change_count,inverse_annualized_target_change_count,equal_cagr,equal_max_drawdown,equal_sharpe,equal_calmar,equal_turnover,equal_trade_count,equal_average_holding_days,equal_worst_year,equal_target_change_count,equal_annualized_target_change_count
40,ERC,0.11327151505535427,-0.17977245281345955,1.0642522145643651,0.6300827144684408,15.39353420413525,579.0,2146.52677029361,-0.07645719481146862,161.0,12.001071428571429,0.11343808506597397,-0.22270975969439988,0.9957528640238491,0.5093539017851422,12.91539506323544,588.0,2132.795918367347,-0.11006830504589793,161.0,12.001071428571429,0.10417234367326844,-0.22330089615276805,0.8312130080894189,0.4665110864669368,2.378968253968254,574.0,2105.210801393728,-0.12623030970845783,161.0,12.001071428571429
60,ERC,0.1163753501739464,-0.18351196288598648,1.0911209093079228,0.634156751111909,11.79026465782429,575.0,2091.417391304348,-0.08073262482462029,161.0,12.001071428571429,0.11614099330537297,-0.22477552780927934,1.0129428274546226,0.5166976780671511,10.065893867083886,584.0,2118.7654109589043,-0.10753684099677563,161.0,12.001071428571429,0.10619499790175846,-0.22330089615276838,0.8445198011971082,0.4755690627820255,2.378968253968254,568.0,2081.1073943661972,-0.12623030970845783,161.0,12.001071428571429
80,ERC,0.11479353363214484,-0.18744612238130387,1.0740959016973128,0.6124081532005834,9.777708093844673,598.0,2067.887959866221,-0.07091631372182305,161.0,12.001071428571429,0.11468777941763353,-0.22501988763945424,0.9976491988502431,0.5096784138537831,8.548477617676841,575.0,2060.8765217391306,-0.09781272337447666,161.0,12.001071428571429,0.10572696576929674,-0.22330089615276816,0.8411035757988817,0.47347309209616933,2.378968253968254,562.0,2081.3007117437724,-0.12623030970845783,161.0,12.001071428571429
